Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
"📌 #HP - PC 15s-eq3001sl PC Portatile Notebook, AMD Ryzen 5 5625U, RAM 8 GB, SSD 512 GB, Scheda Grafica AMD Radeon, Windows 11 Home, Display 15,6"" FHD, Webcam 720p HD, Argento  
 
💰 A soli 699,99€   
 
➡ Guardalo su Amazon 🇮🇹   
 
🖋 Disclaimer by @Cou
https://t.co/QhKukWTlOh https://t.co/Q5isqlA4WQ"," hp  pc seqsl pc portatile notebook amd ryzen  u ram  gb ssd  gb scheda grafica amd radeon windows  home display  fhd webcam p hd argento  
 
 a soli    
 
 guardalo su amazon    
 
 disclaimer by 
 ",0.0,0.0,neutral
Cara Melihat History WiFi di HP dan PC 2023 - https://t.co/RlSSxwjXW6 #apps #android #pc #phone https://t.co/wdLg4pxZKe,cara melihat history wifi di hp dan pc    apps android pc phone ,0.0,0.0,neutral
@lia170422 Not sure..maybe boleh sebab tadi I login using 2 device pc and hp for 1 membership acc, not suremaybe boleh sebab tadi i login using  device pc and hp for  membership acc,0.0,0.0,neutral
"How Laser Pros International Offers OEM Premiere Printer Parts with Uncompromised Service and Solutions.
https://t.co/tf0RBjFCm7
#toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop #supplychain…","how laser pros international offers oem premiere printer parts with uncompromised service and solutions

toner tonercartridges tonercartridge inkcartridges printing ink hp canon ricoh konica xerox lexmark closedloop supplychain",0.05,0.0,positive
"Stratasys Gets $1 Billion Takeover Offer from 3D Printer Rival Nano Dimension.
https://t.co/1HJXLKnpCw
https://t.co/a9jan16EgE
#toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop #supplychain…","stratasys gets  billion takeover offer from d printer rival nano dimension


toner tonercartridges tonercartridge inkcartridges printing ink hp canon ricoh konica xerox lexmark closedloop supplychain",0.0,0.0,neutral
"HP to Raise Printer Prices Claims China Clones and Reman’s are Hurting Sales. 50,000 Fake Online Listings Taken Down.
HP to Drop Cheap Razorblade Model For Printers, Claims China Clones and Reman’s are Hurting Sales.
https://t.co/rIbTglUMFr
https://t.co/a9jan16EgE
#toner…","hp to raise printer prices claims china clones and remans are hurting sales  fake online listings taken down
hp to drop cheap razorblade model for printers claims china clones and remans are hurting sales


toner",-0.08518518518518518,0.662962962962963,negative
"Seven Print Security Vulnerabilities in Lexmark Printer Now Published, Hundreds of Printers Models Affected!
https://t.co/sn0TivrRgo
https://t.co/iiuA5eszvJ
#toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop…","seven print security vulnerabilities in lexmark printer now published hundreds of printers models affected


toner tonercartridges tonercartridge inkcartridges printing ink hp canon ricoh konica xerox lexmark closedloop",0.0,0.0,neutral
"SATIRE: Did Lexmark Imbeds Tik-tok in LCD Printer Panels. (JOKE)
https://t.co/34230sgbJM
https://t.co/iiuA5eszvJ
#toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop #supplychain #remanufacturedcartridge…","satire did lexmark imbeds tiktok in lcd printer panels joke


toner tonercartridges tonercartridge inkcartridges printing ink hp canon ricoh konica xerox lexmark closedloop supplychain remanufacturedcartridge",0.0,0.0,neutral
"HP OfficeJet Pro 8035 All-in-One Wireless Printer - Includes 8 Months of Ink, HP Instant Ink, Works with Alexa - Basalt (5LJ2 NBWXMOZ

https://t.co/9onJAQUJ5n","hp officejet pro  allinone wireless printer  includes  months of ink hp instant ink works with alexa  basalt lj nbwxmoz

",0.0,0.6666666666666666,neutral
"HP CF064A Printer Maintenance Kit for Laserjet M601, M602, M603 https://t.co/gwGKjXkUri",hp cfa printer maintenance kit for laserjet m m m ,0.0,0.0,neutral
I’m done with HP products! Why I look on Google to see if apple got printers 🤣,im done with hp products why i look on google to see if apple got printers ,0.0,0.0,neutral
Quite a piece of engineering HP12C. Unfortunately that's and printers where HP stopped innovating...,quite a piece of engineering hpc unfortunately thats and printers where hp stopped innovating,-0.5,1.0,negative
"Palmtree Remanufactured Ink Cartridge Replacement for HP Ink 63 63XL Ink Cartridges Black and Color for HP OfficeJet 3830 4650 5255 Envy 4520 4512 4513 Deskjet 1112 2130 Printer (1 Black 1 Tri-Color)
https://t.co/1ZHgLh6rnm https://t.co/fZYOMvRF5r","palmtree remanufactured ink cartridge replacement for hp ink  xl ink cartridges black and color for hp officejet    envy    deskjet   printer  black  tricolor
 ",-0.16666666666666666,0.43333333333333335,negative
"HP OfficeJet Pro 9018e Wireless Color All-in-One Printer w/ Bonus Ink - Price Drop - $139.99 (was $249.87)

Deal Page- https://t.co/FiKuqaWfBa https://t.co/TqJLyUC52w","hp officejet pro e wireless color allinone printer w bonus ink  price drop   was 

deal page  ",0.0,0.0,neutral
"get your house in order HP

also definitely not ever buying an HP printer again","get your house in order hp

also definitely not ever buying an hp printer again",0.0,0.5,neutral
"2 Prong Printer Power Cord/Printer Power Cable for Canon PIXMA MP160 And Many Different Other Model Canon HP,Lexmark,Dell,Brother,Epson. https://t.co/mkZQzbvZW8", prong printer power cordprinter power cable for canon pixma mp and many different other model canon hplexmarkdellbrotherepson ,0.125,0.4916666666666667,positive
"Now you can buy from us Printer Inks from the Made IN KOREAN Original SCOPEINK Brand with ISO 9001 and ISO 14001 certification. EPSON CANON HP BROTHER If you want to get original quality print out for all these four printer brands, here is Made In Korean Inks from us.#trending https://t.co/Pw8qI9BEvt",now you can buy from us printer inks from the made in korean original scopeink brand with iso  and iso  certification epson canon hp brother if you want to get original quality print out for all these four printer brands here is made in korean inks from ustrending ,0.375,0.75,positive
"One of the many things i've learned working in IT is that HP Printers and Older Kodak Scanners suck to repair, suck to maintain and suck to connect to. Brother Printers are definitely better to maintain and connect to. 

While Ricoh Printers are a god damn blessing to connect.","one of the many things ive learned working in it is that hp printers and older kodak scanners suck to repair suck to maintain and suck to connect to brother printers are definitely better to maintain and connect to 

while ricoh printers are a god damn blessing to connect",0.38888888888888884,0.4444444444444444,positive
OFFER: HP printer cartridges (BA4 wraxall) https://t.co/jE0V2uMa4K https://t.co/1QXZRo5EVl,offer hp printer cartridges ba wraxall  ,0.0,0.0,neutral
"@lloydblankfein HP was beast in calculators and printers, then came Carly... 😮‍💨", hp was beast in calculators and printers then came carly ,0.0,0.0,neutral
"HP OfficeJet Pro 80 28e All-in-One Wireless Color Inkjet Printer, Print Scan Copy Fax, Auto 2-Sided Printing, 35-Sheet ADF, 2 9CFO7KR

https://t.co/uBcIkkdVfk","hp officejet pro  e allinone wireless color inkjet printer print scan copy fax auto sided printing sheet adf  cfokr

",0.0,0.0,neutral
Hp Laser Jet Pro 15a Black Printer https://t.co/3g1qybctzm,hp laser jet pro a black printer ,-0.16666666666666666,0.43333333333333335,negative
"@chrisfralic My dad was a structural steel draftsman, and he used HP 12C exclusively. He even had upgraded models with a tape memory storage and thermal printer! I got used to it and took the 12C to school. It was like being a magician!", my dad was a structural steel draftsman and he used hp c exclusively he even had upgraded models with a tape memory storage and thermal printer i got used to it and took the c to school it was like being a magician,0.0,0.0,neutral
@Stonekettle JAG? Deployed? That HP POS printer is gonna jam in the field far more often than any lawyer I've ever known would tolerate before having a meltdown., jag deployed that hp pos printer is gonna jam in the field far more often than any lawyer ive ever known would tolerate before having a meltdown,0.3,0.75,positive
"@amazonIN @HPIndia BOTH COMPANY DID NOT PROVIDE ANY INSTALLATION SERVICE ON AND AFTER 22ND MARCH NOW WE WANT TO RETURN  HP SMART TANK PRINTER 675 NOW BOTH COMPAIES STOOD UP TO PROVIDE SUPPORT, AND DENYING RETURN AND EAT THEIR OWN WORDS, WILL RETURN AND BUY EPSON",  both company did not provide any installation service on and after nd march now we want to return  hp smart tank printer  now both compaies stood up to provide support and denying return and eat their own words will return and buy epson,0.40714285714285714,0.8214285714285714,positive
@emeraldparkirl What happened to Tayto park https://t.co/XmPNYXThIN, what happened to tayto park ,0.0,0.0,neutral
"HP 42A LaserJet Toner Cartridge
Free shipping all over in Qatar
Call/WhatsApp: +974 5537 9001
+974-3366-8482
https://t.co/kcWj20xE5E
#HP #qatar #inkjet #inkcartridges #tonercartridges #printers #shoponline https://t.co/v57AY2wlWF","hp a laserjet toner cartridge
free shipping all over in qatar
callwhatsapp   


hp qatar inkjet inkcartridges tonercartridges printers shoponline ",0.4,0.8,positive
"HP 64A Black LaserJet Toner Cartridge
Free shipping all over in Qatar
Call/WhatsApp: +974 5537 9001
+974-3366-8482
https://t.co/kcWj20xE5E
#HP #qatar #inkjet #inkcartridges #tonercartridges #printers #shoponline https://t.co/6hTWrgBpsY","hp a black laserjet toner cartridge
free shipping all over in qatar
callwhatsapp   


hp qatar inkjet inkcartridges tonercartridges printers shoponline ",0.11666666666666668,0.6166666666666667,positive
@JoshSchoen We should probably give some credit to HP. Their home printers never worked when we needed them and we kinda just gave up on printing at home., we should probably give some credit to hp their home printers never worked when we needed them and we kinda just gave up on printing at home,0.0,0.0,neutral
"HP DeskJet 2752 Wireless All-in-One Color Inkjet Printer, Scan and Copy with Mobile Printing, 8RK11A (Renewed) NWXJB5E

https://t.co/OVd5PttIo6","hp deskjet  wireless allinone color inkjet printer scan and copy with mobile printing rka renewed nwxjbe

",0.0,0.0,neutral
"B5L35A Fuser Kit Compatible with HP Color Laserjet M552 M553 M577, B5L35 Printer Fuser Replace for RM2-0011, B5L35-67901, B5L35-67902 Fuser Unit https://t.co/iZOcn47UNf",bla fuser kit compatible with hp color laserjet m m m bl printer fuser replace for rm bl bl fuser unit ,0.0,0.0,neutral
